_id,comment_num,content,crawl_time,created_at,image_url,like_num,location_map_info,origin_weibo,repost_num,tool,user_id,weibo_url
EvESIoPJ6,1,#男子在云南遭强行结扎##女游客丽江遭打毁容##穿山甲公主归案#发布了头条文章：《男子春节返乡遭强制结扎，官方回应侮辱网友智商？》O男子春节返乡遭强制结扎，官方回应侮辱网友智商？​,1637492312,2017-02-15 16:27,,2,,,0,微博weibo.com,2651670763,//weibo.com/2651670763/EvESIoPJ6?refer_flag=1001030103_
Eu0mte7u7,1,转发理由：这事搁在别处是一个怎样的性质，搁在丽江也就是怎么一个性质。骂不骂是素质问题，打人是刑事犯罪，严重性不一样，打人者该判罪。网上喷同样也是素质问题。但肯定的是两边都有问题。我相信无论素质如何，一群人围殴一个人肯定是惹了众怒，否则一般情况应该是一人出手多人劝架。有什么细节，就不得而知了//【丽江被打毁容女子再发声：我真的没有骂过丽江】“女子丽江遭暴打毁容”事件不断发酵。有网友自称“参与者的女朋友”发微博称，琳哒（@琳哒是我）被打是因说了诋毁丽江的话。日前，丽江被打毁容女子发声回应“绝对没有骂过丽江”“发微博还不如去公安局有力度”。更多回应↓↓O,1637492319,2017-02-04 19:27,,1,,//weibo.com/2028810631/EtQ6XaOK2?refer_flag=1001030103_,0,iPhone6s,1850730135,//weibo.com/1850730135/Eu0mte7u7?refer_flag=1001030103_
EsOeo880p,0,打赏@丽江同城会的文章《关于网曝“丽江发生打人事件”调查情况的通报（二）》0.01元，加油！#微博打赏#O关于网曝“丽江发生打人事件”调查情况的通报（二）等待真相2丽江·古城区​,1637492332,2017-01-27 22:44,,0,丽江·古城区,,0,金立S9双摄柔光自拍,3545238420,//weibo.com/3545238420/EsOeo880p?refer_flag=1001030103_
EsOaFBkYb,0,长这样就不要再做鬼脸了#陪父母看春晚##周立波回应风波##德家是传销吗##德家香薰机怎么样##德家怎么加入##妈的智障##家有睡渣##熊孩子的日常##很纯很暧昧##鬼怪中毒太深##陪着孩子去旅行##年末穷开心##丽江恶性毁容抢劫##丽江打人##丽江打人抢劫事件#最强大脑神童移民#​,1637492332,2017-01-27 22:35,,0,,,0,皮皮时光机,5236035549,//weibo.com/5236035549/EsOaFBkYb?refer_flag=1001030103_
EvYi9y8OO,0,1月24日晚，新浪微博用户发布“丽江旅游被当地人故意毁容”信息后，引起各界广泛关注。目前，主要嫌疑人已被警方控女游客被打成这种程度行凶者还法外自由一百天！这是什么事道！@人民舆论V@北京晚报@全球军工科技@全球精华搜罗@晨报新闻热线8888188O网页链接​,1637492341,2017-02-17 17:51,,0,,,1,Android客户端,2653295363,//weibo.com/2653295363/EvYi9y8OO?refer_flag=1001030103_
EvXT48XH4,1,"@萌浪新媒体:【激荡20年,文艺丽江的另一份暴力】“丽江暴力毁容”事件让无数网友骇然，针对该事件，丽江近日召开了千人大会整顿旅游市场。被称为一生中定要去一次的淳朴丽江，如何一步步走向商业化?又为何丑闻缠身？跟新浪新媒体实验室一起回看丽江的前世今生。O激荡20年,文艺丽江另一份暴力​​​",1637492341,2017-02-17 16:50,,0,,,0,vivo智能手机,3490700531,//weibo.com/3490700531/EvXT48XH4?refer_flag=1001030103_
EvXAXepGr,5,我分享了@谁是谁非任评说的头条文章O详解丽江毁容案警方怎样利用法律包庇嫌疑人​,1637492341,2017-02-17 16:05,,16,,,17,iPhone7Plus,1222221682,//weibo.com/1222221682/EvXAXepGr?refer_flag=1001030103_
EvXuScmmb,0,【在丽江被打毁容游客首度露面：讲述事件经过】女游客在丽江被打毁容事件持续发酵，这个女孩究竟遭遇了什么，她又为什么会被人殴打，警方的执法究竟有没有问题？近日，记者找到了事件的多名当事人，讲述了事发的更多细节。O网页链接​​​,1637492341,2017-02-17 15:50,,2,,,2,抽奖中的iPhone,1904799102,//weibo.com/1904799102/EvXuScmmb?refer_flag=1001030103_
Etg3smn54,0,女子丽江毁容，疑似肇事者女友呛声L一手video的秒拍视频（使用#秒拍#录制，免流量看热门短视频！）​,1637492366,2017-01-30 21:34,,0,,,0,秒拍视频版,5963553274,//weibo.com/5963553274/Etg3smn54?refer_flag=1001030103_
EtfYTxdOb,0,#丽江打人抢劫事件##丽江遭抢劫还被打##丽江恶意毁容抢劫#帮忙转发一下，希望能保留久一点。O网页链接​,1637492366,2017-01-30 21:23,,1,,,0,iPhone(脑残粉),3032749620,//weibo.com/3032749620/EtfYTxdOb?refer_flag=1001030103_
EtfWkiSBz,0,转发理由：转//@永不言败_胡钢:大家还是继续关注#女孩丽江旅游被打毁容#事件吧…//抱歉，作者已设置仅展示半年内微博，此微博已,1637492366,2017-01-30 21:16,,0,,//weibo.com//EteW2cSpw?refer_flag=1001030103_,0,手机微博触屏版,1662245660,//weibo.com/1662245660/EtfWkiSBz?refer_flag=1001030103_
Et6jU9ApL,0,转发理由：杨老师，你对[雪人]丽江打人事件怎么看//回家过年，下厨给老妈做白族酸辣鱼2大,1637492393,2017-01-29 20:47,,0,大理·洱海,//weibo.com/2554325211/EsXp4b72a?refer_flag=1001030103_,0,微博weibo.com,2597331874,//weibo.com/2597331874/Et6jU9ApL?refer_flag=1001030103_
Et6jahTDJ,0,转发理由：杨老师，你对丽江打[囧]人事件怎么看//回家过年，下厨给老妈做白族酸辣鱼2大,1637492393,2017-01-29 20:45,,0,大理·洱海,//weibo.com/2554325211/EsXp4b72a?refer_flag=1001030103_,0,微博weibo.com,1768288020,//weibo.com/1768288020/Et6jahTDJ?refer_flag=1001030103_
Et62c54sC,0,转发理由：杨老师，你对丽江打人事件怎么看//回家过年，下厨给老妈做白族酸辣鱼2大,1637492393,2017-01-29 20:03,,0,大理·洱海,//weibo.com/2554325211/EsXp4b72a?refer_flag=1001030103_,0,微博weibo.com,1959677915,//weibo.com/1959677915/Et62c54sC?refer_flag=1001030103_
Et5XZrO5k,0,转发理由：//@丽江瓦猫旅行策划:#丽江##丽江打人抢劫事件##丽江艳遇有约#丽江是中国的丽江，世界的丽江！@尹克伦64@广州黄庭@布布发现-羽佳军@思想者前行@吃喝玩乐随手拍@快乐潮汕爷@杜猛//发布了头条文章：《丽江游客毁容案与地域黑》无论丽江还是其他中华人民共和国版图上的任何地方，任何民族，我们都是一家人！@快乐潮汕爷@抗日集团集结中心@南昌熊明@尹克伦64@餐饮界明小刚O丽江游客毁容案,1637492393,2017-01-29 19:53,,1,,//weibo.com/6055375207/Et5PZzi2D?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/Et5XZrO5k?refer_flag=1001030103_
Et5QXB40D,0,转发理由：#丽江##丽江打人抢劫事件##丽江艳遇有约#丽江是中国的丽江，世界的丽江！@尹克伦64@广州黄庭@布布发现-羽佳军@思想者前行@吃喝玩乐随手拍@快乐潮汕爷@杜猛//发布了头条文章：《丽江游客毁容案与地域黑》无论丽江还是其他中华人民共和国版图上的任何地方，任何民族，我们都是一家人！@快乐潮汕爷@抗日集团集结中心@南昌熊明@尹克伦64@餐饮界明小刚O丽江游客毁容案,1637492393,2017-01-29 19:36,,2,,//weibo.com/6055375207/Et5PZzi2D?refer_flag=1001030103_,1,华为P9手机摄影再突破,6055375207,//weibo.com/6055375207/Et5QXB40D?refer_flag=1001030103_
EsYAdaLTl,1,转发理由：反对地域黑！//@丽江客栈-邹哥:打人与云南、丽江需要区分清楚，我极度谴责打人者，无论是发生在哪里？也同情被打者的遭遇，同时，绝不接受青红皂白不分就将云南、丽江一锅黑，惟恐天下不乱之可恶用心。//发布了头条文章：《我爱的丽江——写在负面新闻之后》#丽江旅游##青年派对丽江自由行攻略##正在发生的旅行##旅游达人去哪儿#O我爱的丽江——写在负面,1637492409,2017-01-29 01:05,,0,,//weibo.com/1850730135/EsXeUtnqS?refer_flag=1001030103_,1,汇客廳文旅iPhone,2237363872,//weibo.com/2237363872/EsYAdaLTl?refer_flag=1001030103_
EsYzwyDZP,1,转发理由：打人与云南、丽江需要区分清楚，我极度谴责打人者，无论是发生在哪里？也同情被打者的遭遇，同时，绝不接受青红皂白不分就将云南、丽江一锅黑，惟恐天下不乱之可恶用心。//发布了头条文章：《我爱的丽江——写在负面新闻之后》#丽江旅游##青年派对丽江自由行攻略##正在发生的旅行##旅游达人去哪儿#O我爱的丽江——写在负面,1637492409,2017-01-29 01:03,,0,,//weibo.com/1850730135/EsXeUtnqS?refer_flag=1001030103_,2,,2417755990,//weibo.com/2417755990/EsYzwyDZP?refer_flag=1001030103_
EsYgJ7E4l,0,转发理由：果然丽江流氓不少，还单挑，人家也没说啥，说说自己真实看法而已.你们丽江人难道跟打人的一个样，一说丽江哪里不好就要揍人家？唉。。。可见丽江真的去不得，北京西安被人说不好，也没见这么嚣张。西安造假兵马俑，那么多人骂，西安人说啥了。。。//@郑渊洁有本事站出来直接单挑，有什么不服咱们明着来好不好？用这些下三滥的手段，只能让我看不起你，还童话大王，你有完没完,1637492409,2017-01-29 00:17,,2,绵阳,//weibo.com/1684190853/EsFkcpUbH?refer_flag=1001030103_,0,微博搜索,3009612331,//weibo.com/3009612331/EsYgJ7E4l?refer_flag=1001030103_
EsYdArSul,0,转发理由：不会去了//@背锅黑熊:回复@我真的是老和:打人这种恶性伤害事件一次就够了吧，何况以前又不是没有，丽江警察官方处理问题的态度就已经让丽江跟雅字无缘了，终归还是蛮夷呵//@我真的是老和:回复@背锅黑熊:暇不掩瑜，个别案例无损丽江名珠大雅。//@郑渊洁有本事站出来直接单挑，有什么不服咱们明着来好不好？用这些下三滥的手段，只能让我看不起你，还童话大王，你有完没完,1637492409,2017-01-29 00:09,,0,绵阳,//weibo.com/1684190853/EsFkcpUbH?refer_flag=1001030103_,0,三星GALAXYA,1924307877,//weibo.com/1924307877/EsYdArSul?refer_flag=1001030103_
EsYcp8HuC,0,2017♥️心想事成万事如意#美丽誓颜SunnyM团队##美丽誓颜芭莎红##爱你一万年(央视2017年中央电视台春节联欢晚会)#乘风破浪(2017)#王凯好久不见##丽江打人抢劫事件#384638111​,1637492409,2017-01-29 00:06,,0,,,0,iPhone6sPlus,5662421541,//weibo.com/5662421541/EsYcp8HuC?refer_flag=1001030103_
Ev3W80b0o,0,#广元龙门阵#当看到评论区里的那句:“报警不如发微博”，竟无言以对。@琳哒是我#丽江恶性毁容抢劫#痛心！​​​O网页链接​,1637492421,2017-02-11 18:23,,0,,,0,柔光自拍vivoX7,5178911688,//weibo.com/5178911688/Ev3W80b0o?refer_flag=1001030103_
Ev3wi6df5,1,转发理由：大概是打算用小号黑，没换过来吧。真没想到警方能龌蹉成这样，或者说这么龌龊的人都能钻进警界。简直是国耻。//@即墨清弦:那官V还在这条微博底下试图用高仿号洗地，恶心！//@豆瓣冷血才女:必须转。堂堂丽江警方官媒居然对被殴打抢劫毁容的受害者进行荡妇羞辱。//抱歉，此微博已被作者删除。查看帮助：,1637492421,2017-02-11 17:20,,6,,//weibo.com//EuWWc0xh2?refer_flag=1001030103_,5,很爱小狼的Android,3885940577,//weibo.com/3885940577/Ev3wi6df5?refer_flag=1001030103_
EwmMw6gpS,0,转发理由：丽江破相，深圳又破相，必须严惩，严惩！！暴力不属于和谐社会。打人者丧心病狂……//抱歉，此微博已被作者删除。查看帮助：,1637492436,2017-02-20 08:12,,0,,//weibo.com//EwfHv6TTW?refer_flag=1001030103_,0,HUAWEIMate8,1426731894,//weibo.com/1426731894/EwmMw6gpS?refer_flag=1001030103_
ErTIN7F1f,0,转发理由：//@旅行攻略咖:#丽江有约###畅游#//O老司机带你春节去丽江旅游#享耀全世界#亲！2016年，你是不是为了工作苦逼的没去旅行，是不是到现在还窝在家看，林心如生女，这些八挂娱乐新闻。春节马上来了，给自己放个假去丽江旅行吧！#就要年在一起#@新浪旅游@正在发生的旅行2丽江·,1637492449,2017-01-21 22:52,,1,丽江·巨甸古镇,//weibo.com/5322274528/EpGejp7uD?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/ErTIN7F1f?refer_flag=1001030103_
ErTILj66Q,0,转发理由：//@旅行攻略咖:##畅游##丽江有约#//O干货｜春节丽江旅游，必看防骗攻略。#春节不扎堆##春节哪儿好玩##2017旅行清单#@新浪旅游@正在发生的旅行2丽江,1637492449,2017-01-21 22:52,,1,丽江·古城区,//weibo.com/5322274528/Eru8CnbeB?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/ErTILj66Q?refer_flag=1001030103_
ErTIFFBYy,0,"转发理由：//@旅行攻略咖:#丽江有约#//“#大厨教菜#教你在家自制健康美味【奶香薯条】今天的这道美食软硬适中，入口爽滑，易于咀嚼。当蘸着番茄酱或烤肉酱食用时，更有一些特别滋味。@微吃货@鲜城#年夜饭暴击#”L小厨陈良材的秒拍视频(使用#秒拍#录制,免流量看热门短",1637492449,2017-01-21 22:52,,0,,//weibo.com/3929766499/ErQqG6I9T?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/ErTIFFBYy?refer_flag=1001030103_
ErTIudjfY,1,@西安超哥V的文章《一壶一茶一杯水有禅有韵“有茗堂”》说得太好了，转评赞是浮云，必须打赏0.08元！#微博打赏#O一壶一茶一杯水有禅有韵“有茗堂”茶中有禅#丽江有约#2丽江·古城区​,1637492449,2017-01-21 22:51,,5,丽江·古城区,,1,iPhone7,5322274528,//weibo.com/5322274528/ErTIudjfY?refer_flag=1001030103_
ErTI03H3q,0,转发理由：//@旅行攻略咖:##畅游##丽江有约#//#晚安#我想和你搭乘热气球，在天空，在远方。#告,1637492449,2017-01-21 22:50,,1,,//weibo.com/5518253030/ErTf0gFUJ?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/ErTI03H3q?refer_flag=1001030103_
ErTHQ1tiN,0,转发理由：//@旅行攻略咖:##畅游##丽江有约#//#南宁天贵庄园##这里最好玩#今天我们去位于坛洛镇三景村三景小学旁边的南宁天贵庄园探路，庄园里共300亩油菜如今已经逐渐开花，共中有150亩五彩油菜花。这五彩油菜花是会广西第一次有呀！虽然还没完全开，但已经让我大开眼界了，据说这些都是蓝型油菜花，花朵特别大，花茎也特别壮，而且是五颜六色的，粉一片、金一片、白一片、浅黄一片，像是上帝的调色盘，不过亲们可别着急，景区目前不开放，要到年初六才正式开放哦！先上几张图片，欢迎继续关注，更新的哦！@浪迹八桂@新浪旅游2南宁·广西大学,1637492449,2017-01-21 22:50,,1,南宁·广西大学,//weibo.com/1715141653/ErRSc01sm?refer_flag=1001030103_,0,iPhone6Plus,1266309680,//weibo.com/1266309680/ErTHQ1tiN?refer_flag=1001030103_
ErTHnjCig,0,转发理由：##畅游##丽江有约#//O普洱茶贮藏过程中化学成分的变化#普洱茶##农夫说茶#“陈”是普洱茶的核心，受到“普洱茶越陈越香”的影响，很多人喜爱收藏普洱茶。试验证明，普洱茶和其他茶类相比，特别耐贮藏。它的特性表现在经过一定时间贮藏的普洱茶品质会得到提高（后熟作用），随着品质的提高，价值也就得到提升。究竟普洱茶在长时间的贮藏过程中会发生哪些变化，这些对茶叶有何作用呢？#普洱##发现云南#@微博时评,1637492449,2017-01-21 22:49,,2,,//weibo.com/1659336417/ErJiWEGwz?refer_flag=1001030103_,0,iPhone7,5322274528,//weibo.com/5322274528/ErTHnjCig?refer_flag=1001030103_
ErTHi4urX,0,转发理由：#丽江有约###畅游#//#带着微博去旅游#【#七彩云南#旅游月历！】1月——昆明；2月——普洱；3月——罗平；4月——大理；5月——香格里拉；6月——丽江；7月——坝美；8月——普者黑；9月——怒江大峡谷；10月——腾冲；11月——元阳；12月——西双版纳。#旅行路上#让我一年走个遍,1637492449,2017-01-21 22:48,,0,,//weibo.com/5494624391/ErQqa8RWN?refer_flag=1001030103_,1,iPhone7,5322274528,//weibo.com/5322274528/ErTHi4urX?refer_flag=1001030103_
Ev1occ4HW,0,转发理由：#丽江打人抢劫事件##丽江被打毁容女子发声#警方微博的确不会不顾影响发哪怕是真相。黑客水准也够低，好不容易黑进去，却道德底下泼脏水//抱歉，此微博已被作者删除。查看帮助：,1637492464,2017-02-11 11:54,,1,,//weibo.com//Ev0ucvnXm?refer_flag=1001030103_,0,华为P8,1239112353,//weibo.com/1239112353/Ev1occ4HW?refer_flag=1001030103_
Ev19PCZiH,0,转发理由：丽江啊，丽江啊！#丽江打人抢劫事件##丽江#//抱歉，此微博已被作者删除。查看帮助：,1637492464,2017-02-11 11:19,,0,,//weibo.com//Ev0ucvnXm?refer_flag=1001030103_,0,iPhone6sPlus,3508805144,//weibo.com/3508805144/Ev19PCZiH?refer_flag=1001030103_
Ev15ztztM,1,丽江警方转发指责被打女游客放荡回应：官微异常#捡到一张图##丽江打人抢劫事件#​,1637492464,2017-02-11 11:08,,4,,,15,丽江打人抢劫事件超话,2167864475,//weibo.com/2167864475/Ev15ztztM?refer_flag=1001030103_
Ev0UhFXmU,0,#丽江打人抢劫事件#【丽江警方转发指责被打女游客放荡回应：官微异常】女游客在云南丽江被打毁容事件发生多日，目前6名嫌疑人已被批捕。2月10日晚，丽江警方官方微博转发指责被打女游客“放荡”的内容。今天凌晨，丽江警方道歉称这是近期警方官微出现登录异常现象所致。对于此事，被打女游客“琳哒是我”质疑警方污蔑、抹黑自己形象。目前，该微博已被删除。（via.法制晚报）,1637492464,2017-02-11 10:41,,4,,,1,丽江打人抢劫事件超话,1436469813,//weibo.com/1436469813/Ev0UhFXmU?refer_flag=1001030103_
Ev0Sga1T0,4,#丽江打人抢劫事件# 【丽江警方转发指责被打女游客放荡回应：官微异常】女游客在云南丽江被打毁容事件发生多日，目前6名嫌疑人已被批捕。2月10日晚，丽江警方官方微博转发指责被打女游客“放荡”的内容。今天凌晨，丽江警方道歉称这是近期警方官微出现登录异常现象所致。对于此事，被打女游客“琳哒是我”质疑警方污蔑、抹黑自己形象。目前，该微博已被删除。（via.法制晚报）,1637492464,2017-02-11 10:36,,5,,,2,丽江打人抢劫事件超话,2009113272,//weibo.com/2009113272/Ev0Sga1T0?refer_flag=1001030103_
Ev0JRtxs4,0,#丽江打人抢劫事件#【丽江警方转发指责被打女游客放荡回应：官微异常】女游客在云南丽江被打毁容事件发生多日，目前6名嫌疑人已被批捕。2月10日晚，丽江警方官方微博转发指责被打女游客“放荡”的内容。今天凌晨，丽江警方道歉称这是近期警方官微出现登录异常现象所致。对于此事，被打女游客“琳哒是我”质疑警方污蔑、抹黑自己形象。目前，该微博已被删除。,1637492464,2017-02-11 10:15,,0,,,0,欢迎爆料iPhone6s,3269138105,//weibo.com/3269138105/Ev0JRtxs4?refer_flag=1001030103_
EuZXKbPcj,0,#丽江打人抢劫事件#【@云南丽江警方新浪微博管理员致歉】近期我们警方官方微博登录出现异常现象，2月10日晚，我们发现警方微博转发了网络上的一篇博文（不代表官方）。发现后，我们立即删除了博文，给@琳哒是我带来的不便，我们深表歉意！今后，我们将加强微博维护管理工作。同时，我们也发现有新浪微博用户，使用了我们的官方微博头像，请广大网友留意，我们也正在核查。2017年2月11日#丽江被打毁容女子发声##丽江恶意毁容抢劫#,1637492464,2017-02-11 08:16,,0,,,1,小米手机4,5960773543,//weibo.com/5960773543/EuZXKbPcj?refer_flag=1001030103_
EuWVstApX,1,#丽江打人抢劫事件##丽江游客餐厅被殴打##云南大理##大理客栈老板猥亵女游客#据网友:土匪在西部爆料，丽江打人事件刚刚过去，大理又发生黑社会打人致残事件。这脑袋被打成这样，真太残忍了！希望相关机关，尽早查出原因，惩戒凶手！​​​@大理警方@大理公安在线@大理镇政府@云南省公安厅团委​,1637492464,2017-02-11 00:32,,3,,,1,iPhone6,3101389983,//weibo.com/3101389983/EuWVstApX?refer_flag=1001030103_
EtfYOuynJ,1,转发理由：//@我爱小白兔洲洲:://@华夏-中原浪友:在家不打人，出门人不打。//@Xs-jinagen:一颗老鼠屎，坏了一锅粥，俺们还敢来云南？//@利博民生:少数人的可耻行为不能嫁给丽江，容万物者容天下//@Xs-jinagen:丽江殴打游客有理？  //@司令员CF01://@我爱小白兔洲洲://过去事自有流云相送，现在事自有青山相迎。丽江因打人事件被多少无德的网红喷子抹黑，她没有流过一滴眼泪。风口浪上被大雨包围，她总是这样说|一切都无所谓，因为雨过天晴，丽江的天依然是蓝色的，白云蓝天的艳遇从来最妙的组合，丽江依然爱你依然是你的最爱@旅行攻略咖@范雪春汇客廳@延参法师@我是旅行人2玉溪·通海县,1637492490,2017-01-30 21:22,,1,玉溪·通海县,//weibo.com/3846962827/Et68pDEMh?refer_flag=1001030103_,1,iPhone6Plus,5681484509,//weibo.com/5681484509/EtfYOuynJ?refer_flag=1001030103_
EtfVLFtZo,1,转发理由：回复@旅行攻略咖的赞:谢谢朋友//@品美v千层雪://@华夏-中原浪友:在家不打人，出门人不打。//@Xs-jinagen:一颗老鼠屎，坏了一锅粥，俺们还敢来云南？//@利博民生:少数人的可耻行为不能嫁给丽江，容万物者容天下//@Xs-jinagen:丽江殴打游客有理？  //@司令员CF01://@我爱小白兔洲洲://@品美v千层雪://过去事自有流云相送，现在事自有青山相迎。丽江因打人事件被多少无德的网红喷子抹黑，她没有流过一滴眼泪。风口浪上被大雨包围，她总是这样说|一切都无所谓，因为雨过天晴，丽江的天依然是蓝色的，白云蓝天的艳遇从来最妙的组合，丽江依然爱你依然是你的最爱@旅行攻略咖@范雪春汇客廳@延参法师@我是旅行人2玉溪·通海县,1637492490,2017-01-30 21:15,,2,玉溪·通海县,//weibo.com/3846962827/Et68pDEMh?refer_flag=1001030103_,1,iPhone6Plus,5681484509,//weibo.com/5681484509/EtfVLFtZo?refer_flag=1001030103_
EtfTnmpCq,2,转发理由：//@华夏-中原浪友:在家不打人，出门人不打。//@Xs-jinagen:一颗老鼠屎，坏了一锅粥，俺们还敢来云南？//@利博民生:少数人的可耻行为不能嫁给丽江，容万物者容天下//@Xs-jinagen:丽江殴打游客有理？  //@司令员CF01://@我爱小白兔洲洲://@品美v千层雪://过去事自有流云相送，现在事自有青山相迎。丽江因打人事件被多少无德的网红喷子抹黑，她没有流过一滴眼泪。风口浪上被大雨包围，她总是这样说|一切都无所谓，因为雨过天晴，丽江的天依然是蓝色的，白云蓝天的艳遇从来最妙的组合，丽江依然爱你依然是你的最爱@旅行攻略咖@范雪春汇客廳@延参法师@我是旅行人2玉溪·通海县,1637492490,2017-01-30 21:09,,3,玉溪·通海县,//weibo.com/3846962827/Et68pDEMh?refer_flag=1001030103_,9,iPhone6Plus,5681484509,//weibo.com/5681484509/EtfTnmpCq?refer_flag=1001030103_
EtfMEqCZW,0,丽江打人事件将丽江一度推上热搜，这个客栈的价格也是猛飙升​,1637492490,2017-01-30 20:52,,0,,,2,iPhone5s,5403446571,//weibo.com/5403446571/EtfMEqCZW?refer_flag=1001030103_
EtfEgD3eR,0,转发理由：微博的魅力就在这里，你还是你，但我越来越喜欢你。//@墨江紫米糖糖:丽江打人一开始大家是因为毁容激愤，但当事件过程的全部还原，大家就散了，群众都是明白人。老虎咬人的事件过程还原，过两天也就淡了，下一个热点就是明天要上班啦//@蒲公英根:热点转移太快了，感觉背后有双看不到的手//抱歉，作者已设置仅展示半年内微博，此微博已,1637492490,2017-01-30 20:32,,0,,//weibo.com//EtfttEs0D?refer_flag=1001030103_,0,微博weibo.com,2530479692,//weibo.com/2530479692/EtfEgD3eR?refer_flag=1001030103_
EtfDwyvMB,1,转发理由：丽江打人一开始大家是因为毁容激愤，但当事件过程的全部还原，大家就散了，群众都是明白人。老虎咬人的事件过程还原，过两天也就淡了，下一个热点就是明天要上班啦//@蒲公英根:热点转移太快了，感觉背后有双看不到的手。//抱歉，作者已设置仅展示半年内微博，此微博已,1637492490,2017-01-30 20:30,,0,,//weibo.com//EtfttEs0D?refer_flag=1001030103_,1,iPhone5s,5403446571,//weibo.com/5403446571/EtfDwyvMB?refer_flag=1001030103_
ExJUAlfWF,0,"转发理由：@达芬奇了没:丽江怎么总出事？不是打人就是偷鸡、摸狗？//【​“官微怒怼网友”风波未平,丽江又陷“套狗门”】@红星新闻丽江一位网友爆料:他家狗被抓到古城管理所,罚了500块钱。调监控才得知,原来自家狗是在家门口被抓的。视频中,一位身着城管服装的男子,正在一家小院里,用套狗杆套小狗……O&#8203;“官微怒怼网友”风波未平，丽江又陷“套狗门”，真相在这里视频via我是潮小流L秒",1637492501,2017-03-01 08:56,,0,,//weibo.com/1231759973/ExARrntHU?refer_flag=1001030103_,0,HUAWEIMate9,2943466101,//weibo.com/2943466101/ExJUAlfWF?refer_flag=1001030103_
ExH3DhGps,3,女子丽江遭暴打毁容女子的朋友孙某鉴定为轻微伤，毁容女子要等到90天后才能鉴定！这个视频更狠，政府人员都是这个样子，打人不就太正常不过啦！！O网页链接​​​,1637492501,2017-03-01 01:40,,2,,,36,微博视频号,2974930387,//weibo.com/2974930387/ExH3DhGps?refer_flag=1001030103_
EvE1rDAZQ,0,【公民人身安全难保障：丽江遭打毁容女游客的遭遇谁来负责？】依仗本地人优势欺辱她人，群殴女性，恶意划伤对方容貌。近日，云南丽江连续被曝发生“游客被打”事件，包括央视、中国青年报等多家权威媒体介入调查事件，引起全社会的广泛关注。童话作家郑渊洁更在微博上提出对丽江古城收维护费的质疑，引发了社会各界对丽江旅游安全秩序的担忧。无论事情由谁引起，打人行为本身就值得怀疑，女游客毁容更是被指过分。有什么深仇大恨非要如此不可？,1637492513,2017-02-15 14:15,,0,,,0,微博weibo.com,3221055472,//weibo.com/3221055472/EvE1rDAZQ?refer_flag=1001030103_
EvDlyhCaU,0,【连曝3起打游客事件丽江要求旅游业“刮骨疗毒”】2月10日，丽江召开会议，市长郑艺表示，我们必须以刮骨疗毒的决心，铁腕治理丽江旅游市场。会议现场还播放了几起景区打人、欺诈消费者的警示教育片。其中，2017年1月24日，网友@琳哒是我被打伤毁容事件也在其列。​,1637492513,2017-02-15 12:32,,5,,,0,OPPOR9Plus,3932441846,//weibo.com/3932441846/EvDlyhCaU?refer_flag=1001030103_
EvDegvUKf,0,转发理由：//@徐辉永不放弃2:同是诽谤为何警察只是道歉公民就要被抓？丽江流氓暴打女游客事件传开后，指责当地警方查处不力、程序不公的声音不断。2月10日23时许，丽江公安微博值班民警发布一条微博文章，攻击该名女游客是到丽江约炮的，挨打毁容是活该。对于这一长篇侮辱言论，丽江公安先是说微博异常//发布了头条文章：《命案背后到底隐藏着什么》O命案背后到底隐,1637492513,2017-02-15 12:14,,0,,//weibo.com/2126181935/Emy5TDh4a?refer_flag=1001030103_,1,微博weibo.com,1245775290,//weibo.com/1245775290/EvDegvUKf?refer_flag=1001030103_
EvD5O2akf,4,#丽江打人毁容事件#丽江“遭殴打女游客”为何被打?央视独家还原事发经过。为了解答这些疑问，经过多方联系，央视记者找到了这位女孩，她讲述了事发的经过L央视新闻的秒拍视频​​​2遵义·湄潭县​,1637492513,2017-02-15 11:53,,9,遵义·湄潭县,,0,湄江桥捡的红米Note3,1804368110,//weibo.com/1804368110/EvD5O2akf?refer_flag=1001030103_
EtZfM46qZ,0,转发理由：丽江是挺黑的，被宰就被宰了，谁让我蠢呢，对吧，为什么要打人，就是骂了，四五个男的打一女的？晦气赖//【丽江被打毁容女子发声：我真的没有骂过丽江】“女子丽江遭暴打毁容”事件不断发酵。有网友自称“参与者的女朋友”发微博称，琳哒（@琳哒是我）被打是因说了诋毁丽江的话，真相到底是什么？即使有说错话，就可以将一个花季少女打成这样吗↓↓O丽江被打毁容女子再发声：我真的没有,1637492528,2017-02-04 16:38,,0,,//weibo.com/2405882795/EtQDs9umK?refer_flag=1001030103_,0,iPhone6s,1863547050,//weibo.com/1863547050/EtZfM46qZ?refer_flag=1001030103_
